frame.time,ip.src,ip.dst,tcp.srcport,tcp.dstport,http.request.method,http.host,dns.qry.name
Feb  1, 2017 23:37:27.374155000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.374287000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.374385000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.374393000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.374395000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.374400000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.374523000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.374628000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.374635000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.374744000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.374870000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.374885000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.374902000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.374910000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.374995000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.375104000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.375136000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.375149000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.375213000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.375350000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.375385000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.375401000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.375465000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.375578000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.375635000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.375647000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.375689000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.375816000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.375885000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.375898000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.375905000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.375946000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.376050000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.376135000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.376168000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.376286000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.376385000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.376393000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.376400000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.376411000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.376530000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.376634000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.376640000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.376642000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.376762000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.376869000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.376884000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.376901000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.377004000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.377114000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.377136000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.377150000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.377234000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.377348000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.377382000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.377395000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.377478000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.377593000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.377632000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.377644000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.377709000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.377822000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.377882000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.377895000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.377936000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.378100000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.378132000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.378145000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.378152000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.378236000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.378380000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.378382000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.378553000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.378632000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.378645000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.378838000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.378882000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.378950000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.379145000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.379155000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.379196000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.379322000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.379423000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.379425000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.379622000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.379672000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.379684000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.379749000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.379870000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.379922000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.379991000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.380100000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.380172000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.380183000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.380211000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.380350000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.380422000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.380434000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.380442000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.380672000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.380675000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.380966000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.380967000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.381084000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.381196000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.381220000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.381330000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.381439000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.381468000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.381480000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.381566000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.381717000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.381727000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.381838000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.381948000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.381971000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.382165000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.382217000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.382229000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.382296000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.382412000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.382469000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.382539000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.382660000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.382717000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.382729000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.382771000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.382967000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.382977000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.383106000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.383209000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.383217000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.383385000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.383466000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.383479000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.383716000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.384426000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.384587000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.384718000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.384724000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.384967000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.384974000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.384990000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.385079000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.385275000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.385285000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.385432000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.385536000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.385667000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.385708000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.385791000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.385896000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.385958000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.385970000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.386011000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.386154000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.386208000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.386221000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.386327000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.386458000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.386471000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.386655000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.386706000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.386787000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.386895000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.386956000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.387026000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.387145000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.387205000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.387218000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.387258000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.387382000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.387455000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.387468000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.387532000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.387705000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.387716000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.387833000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.387944000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.387955000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.388103000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.388205000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.388206000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.388219000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.388407000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.388455000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.388539000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.388705000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.388717000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.388874000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.388954000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.389205000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.389210000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.389371000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.389501000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.389511000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.389660000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.389761000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.389764000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.389770000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.390012000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.390023000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.390109000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.390227000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.390369000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.390387000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.390511000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.390618000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.390630000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.390671000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.390795000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.390869000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.390882000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.391110000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.391118000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.391225000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.391335000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.391420000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.391429000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.391450000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.391590000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.391670000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.391678000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.391696000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.391861000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.391920000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.391931000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.392125000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.392172000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.392421000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.392426000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.392536000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.392646000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.392715000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.392784000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.392896000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.392965000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.392977000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.393215000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.393225000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.499624000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.499811000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.499936000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.499948000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.500089000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.500177000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.500197000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.500212000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.500282000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.500413000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.500445000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.500459000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.500526000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.500641000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.500695000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.500708000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.500750000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.500880000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.500944000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.500958000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.500965000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.501007000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.501124000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.501195000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.501230000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.501346000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.501444000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.501453000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.501459000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.501475000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.501585000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.501694000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.501704000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.501944000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.501956000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.501963000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.503801000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.504015000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.504102000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.504345000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.504351000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.504460000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.504570000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.504651000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.504661000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.504686000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.504824000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.504899000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.504907000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.504930000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.505053000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.505149000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.505158000 +07,10.2.1.101,104.239.200.178,49170,80,,,
Feb  1, 2017 23:37:27.505159000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.505298000 +07,104.239.200.178,10.2.1.101,80,49170,,,
Feb  1, 2017 23:37:27.505397000 +07,10.2.1.101,104.239.200.178,49170,80,,,
